Address,C.Ostan,Tedad.a,Gender,Age,Savad,InEdu,Madrak,Faaliat,T.shaghel,n.t.s,T.O,S.Z,N.S,Masleh,oto,motor,do,radio,zabt,TV.S,TV.r,DVD,Pc,mobile,freeizer,yakhchal,yakhchal.f,gaz,jaro.b,m.lebas,charkh.kh,panke,cooler.a,cooler.g,m.zarf,microfer,ab.l,bargh,gaz.l,tel,internet,hamam,ashpazkhane,cooler.a.s,broodat.m,hararat.m,package,cooler.g.s,fazelab,sookht.p,sookht.g,sookht.ab,H_Khorakivadokhani,H_Noshidani,H_Pushak,H_Maskan,H_mobleman,H_behdasht,H_Hamlonaghl,H_Ertebatat,H_Tafrihat,H_Ghazayeamade,H_kalavakhadamat,D_Mozd,D_Azad,D_Motefaraghe,D_Yarane
10004004109,0,2,1,66,1,2,4,3,NA,1,4,125,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,10346000,NA,NA,13394000,710000,5085000,200000,390000,NA,NA,120000,NA,NA,432000000,10920000
10004004111,0,4,1,37,1,2,2,1,1,4,4,140,3,1,1,NA,1,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,NA,NA,NA,1,1,NA,1,1,1,1,1,1,1,NA,NA,1,NA,1,4,14,24,4590000,NA,NA,32400000,1330000,NA,3300000,1200000,NA,NA,890000,274000000,NA,NA,21840000
10004004115,0,2,1,69,1,2,1,3,NA,1,4,150,3,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,9065000,NA,NA,10850000,500000,4000000,300000,420000,NA,NA,370000,NA,NA,294300000,10920000
10004004118,0,4,1,36,1,2,6,1,2,3,4,150,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,2835000,200000,500000,13365000,360000,14760000,3430000,860000,NA,40000,1290000,293920000,160000000,5160000,18655000
10004004120,0,2,1,31,1,2,4,2,NA,4,3,60,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,4,14,24,1172000,300000,NA,6690000,520000,NA,NA,100000,NA,NA,NA,60000000,NA,1050000,10920000
10004004123,0,2,1,66,1,2,1,3,NA,1,3,110,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,4967500,NA,3050000,7500000,6950000,950000,1030000,150000,NA,NA,890000,NA,NA,196000000,10920000
10004004210,0,5,1,62,1,2,1,3,1,1,3,100,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,4930000,NA,NA,4070000,455000,700000,500000,750000,NA,NA,590000,20000000,70000000,15000000,27300000
10004004211,0,5,1,52,1,2,4,1,2,1,4,120,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,10906000,NA,2750000,5885000,1085000,10330000,1580000,1850000,200000,NA,650000,NA,720000000,NA,27300000
10004004215,0,1,2,67,2,NA,NA,3,NA,1,3,120,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,3463000,NA,NA,7650000,640000,10060000,2060000,400000,NA,NA,260000,NA,NA,252000000,5460000
10004004217,0,1,2,56,1,2,3,3,NA,3,3,60,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,6235000,NA,NA,6170000,1260000,320000,250000,1260000,NA,NA,390000,NA,NA,214000000,5460000
10004004220,0,4,1,36,1,2,1,1,1,3,3,58,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,1,4,14,24,3078400,525000,NA,4750000,145000,2460000,250000,200000,NA,NA,200000,55000000,NA,NA,21840000
10004004223,0,2,1,66,1,2,4,3,NA,1,4,200,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,1,1,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,24277000,NA,NA,8900000,1140000,2600000,2250000,600000,600000,3000000,350000,NA,NA,620000000,10920000
10004004308,0,3,1,43,1,2,2,1,1,3,4,85,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,4,14,24,14627000,1350000,1620000,6620000,390000,NA,930000,300000,NA,NA,960000,96000000,NA,260000000,16380000
10004004309,0,2,1,27,1,2,6,1,1,4,3,65,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,1,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,4,14,24,8487000,NA,NA,7950000,NA,NA,100000,100000,NA,400000,220000,NA,90000000,800000,10920000
10004004317,0,3,1,42,1,2,6,1,1,1,4,83,1,NA,1,NA,1,NA,NA,NA,1,1,NA,1,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,23010000,NA,6000000,6530000,1940000,1650000,4595000,1570000,1230000,1200000,2860000,473680000,NA,240000,16380000
10004004318,0,2,1,33,1,2,4,1,1,3,3,83,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,4,14,24,1967000,4050000,NA,4620000,265000,NA,560000,250000,NA,NA,260000,90000000,NA,800000,10920000
10004004320,0,3,1,33,1,2,4,1,1,1,3,70,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,3141000,200000,NA,1820000,750000,850000,1250000,300000,NA,NA,580000,NA,180000000,NA,16380000
10004004323,0,2,1,32,1,2,6,1,1,1,4,83,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,2159000,NA,NA,7123000,115000,1860000,700000,389000,NA,NA,565000,318880000,NA,NA,10920000
10004004411,0,3,1,61,1,2,4,3,NA,1,3,90,3,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,3906000,1200000,600000,6915000,280000,700000,1680000,225000,100000,800000,300000,NA,NA,310000000,16380000
10004004412,0,1,2,80,2,NA,NA,3,NA,3,3,50,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,7265000,NA,NA,5300000,570000,1700000,100000,80000,NA,NA,100000,NA,NA,116000000,5460000
10004004413,0,3,1,33,1,2,4,1,1,6,3,85,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,4,14,24,3945000,NA,NA,7000000,NA,NA,150000,50000,NA,NA,200000,NA,100000000,120000000,16380000
10004004414,0,3,1,57,1,2,1,3,NA,1,3,85,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,6470000,1500000,NA,8215000,1180000,NA,350000,372000,NA,NA,945000,NA,NA,214000000,16380000
10004004420,0,2,1,57,1,2,2,3,NA,1,3,90,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,27620000,1200000,6660000,8956400,2430000,7500000,2240000,910000,NA,500000,980000,NA,NA,203000000,10920000
10004004423,0,4,1,47,1,2,1,1,2,3,3,100,1,NA,1,1,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,23150000,NA,1710000,4675000,1070000,550000,400000,250000,300000,200000,720000,376000000,NA,302000000,21840000
10004004508,0,4,1,49,1,2,6,1,1,1,4,160,3,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,10560000,NA,22850000,10330000,1730000,NA,3000000,600000,350000,450000,1700000,446436000,NA,5160000,21840000
10004004511,0,2,1,61,1,2,4,3,NA,1,3,105,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,6195000,NA,NA,13700000,1060000,5400000,3500000,485000,NA,NA,150000,NA,NA,804000000,NA
10004004513,0,4,1,35,1,2,6,1,1,3,4,100,3,1,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,13550000,NA,20500000,5625000,1450000,NA,3900000,1430000,NA,NA,630000,406400004,NA,6880000,21840000
10004004514,0,5,1,39,1,2,4,2,NA,1,4,110,3,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,4,14,24,12780000,NA,100000,11550000,650000,1000000,200000,420000,40000,NA,610000,180000000,NA,NA,27300000
10004004520,0,4,1,56,1,2,4,3,1,1,4,150,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,17656000,NA,NA,11250000,1410000,14000000,1350000,450000,NA,NA,3700000,149280000,NA,450200000,21840000
10004004523,0,2,2,49,1,2,1,5,NA,1,3,100,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,2894500,NA,NA,8430000,150000,22000000,2700000,320000,50000,NA,1320000,NA,NA,401380000,16380000
10005004608,0,2,1,31,1,2,5,1,1,1,4,80,1,NA,1,NA,1,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,1,1,NA,1,1,1,1,1,1,NA,NA,NA,1,1,1,4,14,24,7094000,900000,1000000,9700000,390000,2100000,2200000,620000,NA,3600000,1410000,310000008,NA,NA,10920000
10005004611,0,4,1,39,1,2,7,1,1,1,4,82,1,NA,1,NA,1,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,1,1,4,14,24,4865000,NA,60000,7760000,240000,1760000,2980000,955000,NA,550000,150000,410400004,NA,3400000,21840000
10005004613,0,3,2,41,1,2,4,5,NA,1,5,180,3,1,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,7575000,NA,NA,7750000,2630000,NA,800000,740000,750000,NA,390000,NA,NA,772000000,16380000
10005004618,0,3,1,37,1,2,4,1,1,6,4,130,3,1,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,1,1,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,4511000,NA,NA,4200000,500000,500000,700000,350000,30000,NA,120000,156000000,NA,NA,16380000
10005004620,0,2,1,25,1,2,4,1,1,3,3,60,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,1,4,14,24,3675000,NA,NA,4850000,200000,NA,450000,400000,180000,400000,400000,114400002,NA,NA,10920000
10005004623,0,2,2,57,1,2,4,3,NA,4,4,110,3,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,10960000,NA,NA,4500000,NA,1100000,450000,3880000,200000,420000,120000,NA,NA,160400000,10920000
10005004707,0,4,1,42,1,2,5,1,1,1,5,130,3,1,1,1,1,NA,NA,NA,1,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,4866000,NA,630000,7080000,1190000,5410000,2800000,505000,160000,NA,2460000,298120004,120000000,72000000,21840000
10005004709,0,4,1,62,1,2,1,1,1,3,3,100,3,1,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,15340000,80000,3890000,2800000,1530000,NA,500000,900000,NA,NA,2010000,24000000,90000000,2700000,21840000
10005004713,0,5,1,44,1,2,2,1,1,3,3,90,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,1,4,14,24,5541000,NA,3700000,3800000,760000,920000,1300000,760000,NA,NA,500000,300000000,NA,NA,27300000
10005004717,0,4,1,41,1,2,2,1,3,1,4,100,3,1,1,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,7425000,NA,3300000,6025000,1000000,1350000,1080000,870000,1500000,NA,680000,150000000,35000000,49800000,21840000
10005004720,0,3,1,32,1,2,2,1,1,6,3,83,3,1,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,9456000,NA,850000,8000000,480000,NA,600000,770000,55000,5000000,655000,294560000,NA,54000000,16380000
10005004723,0,6,1,40,1,2,1,1,1,3,3,60,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,8308000,675000,1750000,7615000,290000,NA,2460000,110000,160000,4500000,430000,213000001,NA,NA,32760000
10005004808,0,2,1,65,1,2,1,1,2,1,4,120,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,20550000,NA,9650000,13900000,4820000,1410000,800000,550000,NA,NA,270000,NA,499221500,16000000,10920000
10005004810,0,2,1,75,1,2,1,3,NA,1,4,140,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,1,NA,1,4,14,24,19412000,NA,NA,12060000,800000,6650000,1800000,300000,NA,NA,370000,NA,NA,444000000,10920000
10005004814,0,4,1,42,1,2,4,1,1,6,4,130,3,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,13186000,NA,4100000,9360000,325000,4180000,1830000,1064000,45000,NA,797000,304560000,NA,1720000,21840000
10005004817,0,2,1,64,2,NA,NA,2,NA,1,3,130,3,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,3349000,NA,NA,9420000,150000,NA,1170000,230000,NA,NA,100000,NA,NA,190000000,10920000
10005004820,0,3,1,68,1,2,2,3,1,1,4,150,3,1,1,1,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,23187500,NA,NA,9040000,800000,1700000,2000000,1230000,NA,NA,1810000,248800004,NA,286000000,16380000
10005004823,0,3,1,57,1,2,2,1,1,1,4,180,3,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,4832000,NA,NA,8815000,1195000,11920000,2600000,756000,NA,NA,1070000,NA,16500000,298000000,16380000
10005005008,0,3,1,30,1,2,1,1,1,3,3,75,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,1,4,14,24,2255000,160000,NA,9660000,NA,800000,NA,300000,NA,NA,60000,171600000,NA,4140000,16380000
10005005011,0,3,2,60,1,2,1,3,NA,6,3,80,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,14840000,NA,2300000,4810000,2010000,9500000,NA,550000,NA,NA,NA,NA,NA,324000000,16380000
10005005014,0,2,1,79,1,2,1,3,NA,1,4,100,3,1,NA,1,NA,1,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,21061000,NA,700000,8565000,1215000,3080000,800000,210000,NA,NA,200000,NA,NA,374000000,10920000
10005005020,0,2,1,53,1,2,1,1,1,4,3,75,3,1,1,1,NA,1,NA,NA,1,NA,NA,1,NA,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,13538000,NA,5000000,9270000,3525000,2720000,1200000,350000,NA,NA,980000,NA,222500000,2200000,5460000
10005005023,0,3,1,25,1,2,4,2,NA,4,2,40,3,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,10346000,240000,820000,7310000,1625000,505000,450000,185000,300000,NA,340000,140000000,NA,NA,NA
10005005107,0,1,2,56,1,2,1,3,NA,1,3,60,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,7700000,NA,NA,7950000,2144000,480000,420000,460000,2400000,NA,3680000,NA,NA,310000000,5460000
10005005109,0,4,1,54,1,2,1,3,NA,1,3,75,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,7231000,NA,700000,9725000,1140000,13020000,2860000,1740000,1630000,380000,5610000,NA,NA,214000000,21840000
10005005114,0,2,1,84,1,2,1,3,NA,1,3,120,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,7728000,NA,NA,8050000,445000,1500000,NA,200000,NA,NA,1700000,NA,NA,156000000,10920000
10005005116,0,4,1,60,2,NA,NA,1,3,1,3,120,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,6085000,1050000,NA,6915000,210000,1600000,350000,1040000,NA,NA,510000,225440008,70000000,NA,21840000
10005005120,0,4,1,45,1,2,6,1,1,1,4,100,2,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,1,NA,1,4,14,24,7004000,NA,NA,6630000,420000,2700000,500000,220000,NA,NA,1500000,NA,180000000,NA,17290000
10005005123,0,4,1,40,1,2,4,1,1,6,3,95,2,NA,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,7590000,NA,NA,4020000,950000,NA,500000,270000,NA,NA,400000,245960008,NA,NA,21840000
10005005208,0,4,1,39,1,2,1,1,1,1,3,90,3,1,NA,NA,1,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,4,14,24,12530000,900000,3700000,6460000,155000,NA,NA,300000,2400000,NA,1945000,NA,157000000,NA,10920000
10005005211,0,5,1,48,1,2,1,1,1,3,2,60,3,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,1,4,14,24,7155000,NA,200000,5050000,660000,60000,180000,220000,700000,NA,150000,80000000,NA,18000000,27300000
10005005215,0,4,1,43,1,2,1,1,1,4,4,115,3,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,15375000,NA,2650000,4110000,955000,1825000,1670000,900000,3000000,NA,3620000,87000000,NA,180000000,21840000
10005005217,0,2,1,37,1,2,1,1,1,3,4,110,3,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,4,14,24,9764000,NA,1500000,1780000,780000,8600000,200000,900000,NA,NA,1240000,150000000,NA,NA,NA
10005005220,0,5,1,42,1,2,2,1,1,1,4,130,3,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,1,NA,NA,NA,1,NA,1,1,1,1,1,1,NA,NA,NA,NA,1,NA,4,14,24,18385000,750000,5720000,11220000,320000,4600000,570000,690000,6680000,1050000,3010000,286680008,NA,NA,27300000
10005005223,0,4,1,37,1,2,4,1,1,4,4,90,3,1,1,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,7902000,135000,NA,6850000,900000,NA,1440000,360000,1340000,NA,50000,245480004,NA,NA,21840000
10005005308,0,2,1,49,1,2,1,1,1,1,3,100,3,1,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,4,14,24,7160000,1350000,NA,4840000,530000,NA,2400000,350000,NA,1600000,480000,NA,289000000,1000000,10920000
10005005309,0,3,1,65,1,2,1,1,1,1,3,120,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,4,14,24,10125000,1200000,NA,6460000,900000,1750000,500000,600000,NA,NA,860000,NA,60000000,325380000,16380000
10005005314,0,2,1,60,1,2,4,3,NA,1,4,100,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,5500000,NA,NA,5970000,790000,447000,1050000,350000,NA,NA,530000,NA,NA,202000000,10920000
10005005317,0,4,1,41,1,2,7,1,1,1,3,80,3,1,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,22220000,NA,NA,6300000,1370000,4500000,1400000,670000,200000,NA,870000,338880000,NA,NA,21840000
10005005320,0,3,1,58,1,2,4,3,1,1,3,150,3,1,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,6712000,NA,NA,8500000,350000,NA,1700000,1600000,NA,NA,320000,40000000,NA,370000000,16380000
10005005323,0,2,1,60,1,2,6,3,NA,1,4,100,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,7075000,1400000,2000000,6400000,1180000,4880000,7900000,580000,NA,NA,760000,NA,NA,369000000,10920000
10006005410,0,4,1,49,1,2,2,1,2,1,3,80,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,1,NA,NA,NA,1,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,17915000,NA,NA,5040000,820000,180000,6000000,1100000,NA,NA,940000,90566670,837500000,51840000,21840000
10006005411,0,4,1,44,1,2,1,1,1,1,3,120,3,1,1,1,1,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,5390000,NA,NA,6100000,1200000,5300000,4200000,900000,500000,NA,900000,160000000,134000000,1720000,21840000
10006005413,0,4,1,40,1,2,2,1,1,6,3,85,3,1,1,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,3493000,NA,100000,4590000,737000,1885000,900000,350000,160000,1200000,140000,130000000,NA,3440000,21840000
10006005414,0,4,1,34,1,2,2,2,NA,1,4,100,3,1,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,6210000,NA,1700000,10500000,1750000,NA,2000000,650000,NA,NA,2920000,205920000,NA,1700000,21840000
